AccNum	txReads	txRPKM	cdReads	cdRPKM
NM_016868	2.0	0.0991748765758	1.0	0.173194536846
NM_016869	0.0	-	0.0	-
NM_001033128	15.0	0.923219404465	11.0	2.12644403572
NM_001033126	2.0	0.43716235252	1.0	0.45748198378
NM_008033	85.0	15.5667912662	82.0	24.9097729898
NM_001033124	0.0	-	0.0	-
NM_016861	30.0	6.8667893778	30.0	10.5025589569
NM_001033122	0.0	-	0.0	-
NM_001033123	0.0	-	0.0	-
NM_016864	0.0	-	0.0	-
NM_177327	16.0	0.853871873056	6.0	0.749693000623
NM_177326	107.0	6.42044607474	88.0	19.2473563004
NM_177325	42.0	4.27424674122	42.0	5.99847645896
NM_177324	41.0	1.97177736775	25.0	1.53267455858
NM_177631	0.0	-	0.0	-
NM_177630	0.0	-	0.0	-
NM_177633	39.0	1.30208116085	33.0	7.73331279928
NM_177320	0.0	-	0.0	-
NM_021426	0.0	-	0.0	-
NM_001286948	632.0	133.566776781	443.0	317.92996389
NM_177638	0.0	-	0.0	-
NM_001289701	95.0	3.88992912275	89.0	4.14760147551
NM_001290302	4.0	0.545501082797	4.0	0.929781197803
NM_001289875	0.0	-	0.0	-
NM_011078	147.0	9.6272125982	106.0	11.0955019694
NM_001170705	0.0	-	0.0	-
NM_028974	0.0	-	0.0	-
NM_001289709	144.0	26.712809082	137.0	39.2305061751
NM_011075	28.0	2.22043051243	21.0	1.88832226821
NM_011076	11.0	0.761366942264	7.0	0.62944075607
NM_001290308	800.0	23.5162681994	764.0	28.6133643632
NM_011070	61.0	33.7837941494	61.0	45.1903655074
NM_011072	316.0	125.122900088	249.0	202.781322725
NM_011073	0.0	-	0.0	-
NM_134072	2.0	0.281786448905	2.0	0.708814678572
NM_001282737	74.0	36.8378773124	67.0	52.3365613689
NM_134071	43.0	3.95852729898	42.0	4.5713507801
NM_134077	37.0	3.10497090136	20.0	2.33390199042
NM_016863	2.0	0.703028436298	2.0	2.10693537484
NM_134078	80.0	10.1842995946	65.0	16.5128729322
NM_001002898	0.0	-	0.0	-
NM_016860	526.0	66.0826218714	412.0	125.488400283
NM_022024	0.0	-	0.0	-
NM_181344	89.0	10.1857375771	87.0	20.6833003722
NM_133223	6.0	1.91735028081	6.0	3.56978169726
NM_144936	27.0	5.9054388649	22.0	9.05453589402
NM_133221	208.0	24.9313355002	166.0	32.5280620071
NM_133226	0.0	-	0.0	-
NM_133227	423.0	22.7540137401	385.0	31.75917493
NM_007457	313.0	84.4349814213	257.0	185.602454891
NM_144933	38.0	3.35651012407	36.0	6.35970339297
NM_007459	289.0	21.46062877	249.0	30.4495915913
NM_007458	291.0	29.1155459575	253.0	29.7049881554
NM_133228	10.0	1.27162766255	3.0	0.636754036573
NM_133229	2.0	0.450600305803	1.0	0.750509659665
NM_001276398	0.0	-	0.0	-
NM_144939	4.0	0.645403154634	4.0	0.931667163722
NM_016867	0.0	-	0.0	-
NM_030614	0.0	-	0.0	-
NM_026298	83.0	5.28701303703	80.0	5.24927899103
NM_001024837	58.0	3.03371821433	24.0	3.8706059976
NM_030611	0.0	-	0.0	-
NM_030610	0.0	-	0.0	-
NM_030612	47.0	4.19993382307	36.0	5.67051742858
NM_009536	448.0	74.2679510761	367.0	164.616671484
NM_026290	0.0	-	0.0	-
NM_026296	0.0	-	0.0	-
NM_175137	397.0	30.9132282353	339.0	36.6886753231
NM_001167913	0.0	-	0.0	-
NM_001039228	0.0	-	0.0	-
NM_207547	0.0	-	0.0	-
NM_028528	0.0	-	0.0	-
NM_001080820	1.0	0.0929781197803	1.0	0.142643450843
NM_028527	0.0	-	0.0	-
NM_028524	0.0	-	0.0	-
NM_028525	0.0	-	0.0	-
NM_020585	40.0	6.78451863685	36.0	29.955124677
NM_028521	5.0	0.818640527058	3.0	1.42348732969
NM_025921	11.0	0.648745638015	10.0	5.74139889643
NM_025920	51.0	8.13364843662	46.0	9.26681927144
NM_025923	17.0	3.28632260065	17.0	5.19169049146
NM_025922	11.0	3.26947650703	10.0	5.77025014717
NM_054087	218.0	21.029822897	191.0	43.9521919527
NM_054084	0.0	-	0.0	-
NM_054085	0.0	-	0.0	-
NM_025929	0.0	-	0.0	-
NM_025928	173.0	55.2835997634	156.0	88.2421899353
NM_054088	83.0	6.15017563008	76.0	22.6673410976
NM_054089	20.0	1.59225298722	18.0	2.42026182988
NM_177322	4.0	0.603299358645	3.0	0.956899816072
NM_001081354	0.0	-	0.0	-
NM_001164791	27.0	1.39050175097	18.0	4.5426452807
NM_001164797	0.0	-	0.0	-
NM_029219	24.0	3.26525055721	24.0	3.76485173537
NM_001161548	3.0	0.506842472466	0.0	-
NM_177632	27.0	3.02473697958	19.0	5.13348607211
NM_029211	143.0	33.1056468625	135.0	47.261515306
NM_029210	0.0	-	0.0	-
NM_194063	0.0	-	0.0	-
NM_021022	0.0	-	0.0	-
NM_194060	27.0	3.67921922952	24.0	4.92119905409
NM_001177896	0.0	-	0.0	-
NM_144559	0.0	-	0.0	-
NM_008030	0.0	-	0.0	-
NM_184088	203.0	8.97461993821	177.0	10.6578668555
NM_028295	194.0	36.9429978742	186.0	41.2316677505
NM_028296	0.0	-	0.0	-
NM_001040689	0.0	-	0.0	-
NM_028291	38.0	2.82851976747	37.0	5.06997038587
NM_028292	216.0	31.5156839042	180.0	53.4083618273
NM_019781	713.0	126.476336143	572.0	174.221759616
NM_028298	53.0	4.48370542501	32.0	6.77951161203
NM_028299	75.0	21.8396407726	73.0	24.1568944922
NM_001018087	0.0	-	0.0	-
NM_001160363	0.0	-	0.0	-
NM_172919	8.0	1.00031632315	5.0	1.05929868938
NM_172918	9.0	0.770274634553	5.0	0.944309029019
NM_172677	110.0	7.33654070019	83.0	15.9643587405
NM_001253381	2.0	0.279273557994	1.0	0.310345886294
NM_172913	0.0	-	0.0	-
NM_172912	0.0	-	0.0	-
NM_172911	11.0	0.792745454319	11.0	0.91929239972
NM_172910	0.0	-	0.0	-
NM_172916	0.0	-	0.0	-
NM_172914	0.0	-	0.0	-
NM_054055	1.0	0.106849855393	0.0	-
NM_001290303	50.0	4.62394541995	47.0	4.60095052229
NM_001166207	0.0	-	0.0	-
NM_001193659	140.0	12.6781679101	91.0	42.6503918021
NM_175249	0.0	-	0.0	-
NM_175246	36.0	5.3339447812	29.0	8.67190458316
NM_175247	4.0	0.33235304755	0.0	-
NM_175244	48.0	3.63251951268	44.0	5.86128889659
NM_175245	9.0	1.37427101244	9.0	13.0816683716
NM_175242	51.0	5.51606926942	41.0	7.91251612618
NM_001302140	25.0	1.20735992495	24.0	1.3365041078
NM_175240	0.0	-	0.0	-
NM_175241	0.0	-	0.0	-
NM_010855	0.0	-	0.0	-
NM_001167700	60.0	11.2148866127	53.0	14.8436166591
NM_010585	802.0	27.9716629439	733.0	30.6068755715
NM_010584	0.0	-	0.0	-
NM_010851	50.0	9.04157306525	41.0	15.8516737208
NM_010582	46.0	5.07567615444	45.0	5.4335005329
NM_010581	994.0	178.901269688	902.0	318.691803359
NM_010852	14.0	1.60812773358	13.0	2.59611080534
NM_001286726	37.0	3.94000171564	31.0	6.51953720841
NM_001042501	14.0	2.09503695613	14.0	6.53492557318
NM_001042503	0.0	-	0.0	-
NM_010859	0.0	-	0.0	-
NM_145364	0.0	-	0.0	-
NM_010589	96.0	8.4063186689	92.0	9.59507172519
NM_010588	4.0	0.339895346607	4.0	0.368038390797
NM_207202	1.0	0.0946124509162	1.0	0.182266631633
NM_207203	0.0	-	0.0	-
NM_008044	21.0	6.6065411959	21.0	11.5932093101
NM_207206	16.0	2.89786695088	14.0	3.06207941143
NM_207207	110.0	39.3900547988	108.0	61.6986150065
NM_207204	6.0	0.405832240863	4.0	0.329255850692
NM_207205	35.0	1.6448755365	31.0	2.97880110108
NM_146860	0.0	-	0.0	-
NM_146861	0.0	-	0.0	-
NM_207208	0.0	-	0.0	-
NM_146863	0.0	-	0.0	-
NM_146864	0.0	-	0.0	-
NM_009349	0.0	-	0.0	-
NM_146866	0.0	-	0.0	-
NM_146867	0.0	-	0.0	-
NM_008300	426.0	31.6271887485	349.0	47.5385104355
NM_001100452	26.0	1.36138961521	20.0	2.13633447309
NM_001100451	28.0	1.973312223	26.0	5.16527236357
NM_001195760	0.0	-	0.0	-
NM_008304	321.0	33.3774049941	221.0	125.009769075
NM_001013381	13.0	1.07884633563	12.0	3.11046441342
NM_001013382	1.0	0.302976195062	1.0	0.364533263266
NM_001100454	0.0	-	0.0	-
NM_008308	0.0	-	0.0	-
NM_146778	0.0	-	0.0	-
NM_145361	88.0	10.0180390526	75.0	16.4353021844
NM_198166	0.0	-	0.0	-
NM_001013389	141.0	22.4767397797	106.0	27.9810704838
NM_178716	79.0	5.04808584105	64.0	8.17462801717
NM_001170955	0.0	-	0.0	-
NM_001170954	2.0	0.323155660212	1.0	0.318966605357
NM_001243064	1607.0	211.131076123	1023.0	793.709604196
NM_178347	66.0	5.49974350021	60.0	11.5212017989
NM_011425	0.0	-	0.0	-
NM_138950	114.0	5.68405969773	97.0	5.7562345525
NM_024471	193.0	23.0531897437	172.0	52.80858878
NM_001256382	0.0	-	0.0	-
NM_146321	0.0	-	0.0	-
NM_008509	60921.0	5183.08365774	57537.0	13909.1734023
NM_001002786	0.0	-	0.0	-
NM_001002787	0.0	-	0.0	-
NM_001081082	0.0	-	0.0	-
NM_001081083	0.0	-	0.0	-
NM_001347397	1.0	0.0533009335891	0.0	-
NM_001081085	8.0	0.808885080801	8.0	2.15639395171
NM_001081086	39.0	2.13353555942	34.0	5.18479581617
NM_146775	0.0	-	0.0	-
NM_001081088	0.0	-	0.0	-
NM_001081089	0.0	-	0.0	-
NM_001127324	47.0	13.057052329	35.0	16.3373139329
NM_001289878	42.0	2.39224954018	21.0	3.01047133146
NM_001128510	0.0	-	0.0	-
NM_001324553	0.0	-	0.0	-
NM_011471	0.0	-	0.0	-
NM_146326	0.0	-	0.0	-
NM_011980	38.0	6.44846772604	14.0	5.48666106144
NM_172668	6.0	0.257461833921	6.0	0.361473172913
NM_025747	27.0	2.05639314884	25.0	5.2964934469
NM_025746	0.0	-	0.0	-
NM_001171026	1316.0	111.963659388	1275.0	217.541860117
NM_011985	8.0	1.92180716199	8.0	2.34342812099
NM_011986	88.0	8.19091763663	70.0	11.0109019932
NM_011989	464.0	39.880375568	348.0	62.0499011167
NM_172663	21.0	1.65997306322	16.0	2.27101068833
NM_172662	1.0	0.134354108341	1.0	0.257461833921
NM_172665	290.0	19.2671824104	220.0	58.073919872
NM_001113354	36.0	1.95021569685	25.0	2.8034174299
NM_172666	52.0	2.43418461162	42.0	7.17674862054
NM_029590	0.0	-	0.0	-
NM_021542	7.0	0.716821503122	3.0	0.68485871528
NM_001040089	0.0	-	0.0	-
NM_172392	2.0	0.197865556454	2.0	0.318083041354
NM_024290	9.0	0.943504383468	7.0	4.54121946611
NM_024291	0.0	-	0.0	-
NM_146773	0.0	-	0.0	-
NM_146985	0.0	-	0.0	-
NM_019654	41.0	3.21434712909	23.0	4.91814430607
NM_001104614	0.0	-	0.0	-
NM_146328	0.0	-	0.0	-
NM_001081228	0.0	-	0.0	-
NM_001081229	128.0	4.50030042096	78.0	11.6319250369
NM_001347139	63.0	6.90063205994	60.0	8.18251624195
NM_013680	0.0	-	0.0	-
NM_001347641	220.0	16.9886719195	103.0	35.0957914738
NM_001081225	80.0	4.00562713705	34.0	3.35408182953
NM_001081226	35.0	21.1154775526	35.0	29.3356147993
NM_001081227	1.0	0.0525368207696	1.0	0.808647731892
NM_001081220	0.0	-	0.0	-
NM_001081221	28.0	1.14528023581	27.0	2.09200769506
NM_001081222	7.0	0.531142629186	1.0	0.136052106551
NM_001081223	23.0	2.18991997708	14.0	1.79820099665
NM_001037922	1.0	0.14371461568	1.0	1.18379358689
NM_001037923	0.0	-	0.0	-
NM_001004192	0.0	-	0.0	-
NM_183123	0.0	-	0.0	-
NM_001037927	6.0	0.904552999001	5.0	0.824913634545
NM_001324552	0.0	-	0.0	-
NM_019650	50.0	5.59590535715	40.0	21.5639395171
NM_001037928	0.0	-	0.0	-
NM_001037929	0.0	-	0.0	-
NM_013684	12.0	2.24419500838	8.0	2.89786695088
NM_001310674	67.0	3.74317605638	42.0	6.05116069386
NM_001310675	0.0	-	0.0	-
NM_146394	0.0	-	0.0	-
NM_011675	72.0	12.7128873565	51.0	20.6205171632
NM_146392	0.0	-	0.0	-
NM_011673	78.0	7.22499242681	60.0	17.4422244955
NM_146390	0.0	-	0.0	-
NM_011671	182.0	39.7817740794	110.0	40.7454115231
NM_013686	359.0	49.4876879669	301.0	62.0524620405
NM_011678	106.0	9.95509732315	94.0	11.2085461322
NM_146399	0.0	-	0.0	-
NM_178669	0.0	-	0.0	-
NM_133214	27.0	9.84239810817	13.0	24.8793952179
NM_153178	88.0	3.77469632339	52.0	6.93502305725
NM_001033267	0.0	-	0.0	-
NM_007451	418.0	111.192497546	416.0	159.760664944
NM_134126	76.0	4.5108165003	64.0	5.0163758276
NM_028113	0.0	-	0.0	-
NM_181345	0.0	-	0.0	-
NM_007442	2.0	0.132417426018	2.0	0.574139889643
NM_007524	0.0	-	0.0	-
NM_153521	431.0	47.4201774072	412.0	58.5508996369
NM_001271915	3.0	0.41075190833	2.0	0.574139889643
NM_011513	87.0	8.64688466226	42.0	34.2040785319
NM_009948	194.0	23.0925650154	176.0	26.1445331377
NM_009239	9.0	0.343834468679	9.0	1.31986181527
NM_011510	7.0	0.48695224889	7.0	0.505850123034
NM_011517	0.0	-	0.0	-
NM_018783	100.0	9.70650701003	82.0	11.2227582719
NM_001033488	1.0	0.110234858812	1.0	0.231975712987
NM_009941	16835.0	7794.87503399	16439.0	9119.11656604
NM_146133	19.0	2.30383482645	19.0	6.34224296699
NM_009943	125.0	65.3421725694	116.0	135.918831018
NM_146131	496.0	38.1307813341	439.0	69.2437943828
NM_146640	0.0	-	0.0	-
NM_009944	261.0	245.656575733	259.0	367.1660035
NM_009235	0.0	-	0.0	-
NM_009946	0.0	-	0.0	-
NM_019724	0.0	-	0.0	-
NM_001163634	0.0	-	0.0	-
NM_019726	34.0	9.60037192519	30.0	10.5025589569
NM_019727	75.0	12.4272703386	67.0	14.7384569372
NM_019720	67.0	12.9519773085	58.0	29.8655727348
NM_019721	12.0	2.04643921061	10.0	1.97638516228
NM_019722	134.0	53.1195018726	126.0	78.207163346
NM_001004066	17.0	1.25186551397	12.0	2.19766464935
NM_021441	19.0	2.01081251672	16.0	2.19503900461
NM_133225	57.0	5.65703953495	54.0	11.7884235896
NM_019728	0.0	-	0.0	-
NM_177850	0.0	-	0.0	-
NM_001163564	47.0	5.41496484547	39.0	7.48878116926
NM_001163566	0.0	-	0.0	-
NM_001163567	37.0	2.23533945108	13.0	4.02362186812
NM_001285916	0.0	-	0.0	-
NM_001199147	1.0	0.100286443606	1.0	0.162645861089
NM_001163569	2.0	0.217889901193	2.0	0.283176271094
NM_001146049	46.0	10.8165603783	30.0	14.1762935714
NM_174990	0.0	-	0.0	-
NM_025600	84.0	14.9389005875	44.0	49.0527284356
NM_021446	198.0	57.5593408351	127.0	103.426618418
NM_026327	99.0	7.71581661647	58.0	5.65366954148
NM_144938	4.0	0.467572356683	3.0	0.495660336383
NM_026353	295.0	40.2307048562	217.0	169.507967419
NM_001177705	9.0	0.537975950733	6.0	1.32749107432
NM_001271628	0.0	-	0.0	-
NM_001276399	12.0	1.37108033348	11.0	2.34342812099
NM_001287048	6.0	0.892060251496	3.0	1.18379358689
NM_178257	0.0	-	0.0	-
NM_001346518	0.0	-	0.0	-
NM_001252532	25.0	2.38298238646	23.0	2.51049761631
NM_025604	58.0	23.8141456014	41.0	38.2759926429
NM_001252530	2.0	0.148644631623	2.0	0.330916362907
NM_001168477	8.0	0.759402444279	4.0	2.8006823885
NM_001252534	47.0	5.37898501261	40.0	5.73423110755
NM_001346515	25.0	2.21732707123	9.0	2.6912807327
NM_027189	23.0	10.3841814903	21.0	18.5491348962
NM_007850	0.0	-	0.0	-
NM_028982	56.0	4.58329776479	53.0	9.73741252835
NM_021895	866.0	78.2794769506	793.0	99.735582144
NM_133210	2.0	0.548104906581	0.0	-
NM_022305	732.0	55.6035809331	604.0	173.390246672
NM_001163300	216.0	23.3768550731	200.0	24.4835773835
NM_027715	21.0	2.86048343595	20.0	5.04738364522
NM_027241	17.0	4.10387307243	16.0	8.38925866146
NM_027246	46.0	19.4910958846	27.0	35.6362690124
NM_027711	2.0	0.119384485804	2.0	0.145720784173
NM_027244	880.0	113.921781936	842.0	671.424704277
NM_001256180	0.0	-	0.0	-
NM_027249	115.0	27.8199806077	91.0	33.5991832524
NM_028602	3.0	0.594279356733	3.0	0.978647539165
NM_001113353	44.0	2.57514323591	39.0	3.02587239136
NM_026047	17.0	1.69451009096	17.0	2.69996628601
NM_026046	7.0	0.303969183979	4.0	0.878225452609
NM_026045	37.0	3.73451671552	24.0	8.03461070055
NM_026044	13.0	1.51703629377	13.0	3.12293663823
NM_026591	187.0	67.880395804	153.0	80.9616618576
NM_026042	10.0	1.59335769559	10.0	5.74139889643
NM_026593	0.0	-	0.0	-
NM_026592	12.0	1.82186302575	11.0	5.15554186619
NM_021371	0.0	-	0.0	-
NM_030226	1.0	0.0888303078355	1.0	0.211080841781
NM_026598	76.0	12.6050933884	69.0	38.2759926429
NM_199025	5.0	0.327021011758	1.0	0.260380902333
NM_199027	47.0	3.54283257942	45.0	3.86192750881
NM_199021	0.0	-	0.0	-
NM_199022	0.0	-	0.0	-
NM_199023	0.0	-	0.0	-
NM_199028	19.0	1.08202921837	15.0	2.08525383648
NM_199029	86.0	7.00534838156	62.0	13.9869049736
NM_001001130	1.0	0.155312864647	1.0	0.242253117993
NM_028629	0.0	-	0.0	-
NM_008548	293.0	25.953662278	202.0	35.3586151549
NM_008549	806.0	45.681811555	758.0	75.6208577497
NM_001190401	164.0	4.6307676345	160.0	5.12767972888
NM_001190403	0.0	-	0.0	-
NM_001347327	20.0	3.30281815711	18.0	3.42202583231
NM_008542	16.0	1.85518106381	11.0	2.54658822019
NM_001013816	0.0	-	0.0	-
NM_001013817	0.0	-	0.0	-
NM_001013810	0.0	-	0.0	-
NM_001013811	0.0	-	0.0	-
NM_008545	0.0	-	0.0	-
NM_176808	1178.0	178.374538022	969.0	762.111716527
NM_010202	0.0	-	0.0	-
NM_010203	0.0	-	0.0	-
NM_010204	0.0	-	0.0	-
NM_001033354	0.0	-	0.0	-
NM_010206	1179.0	80.8251856585	761.0	106.177510576
NM_177409	62.0	15.3654704279	51.0	15.784978098
NM_177406	0.0	-	0.0	-
NM_177407	39.0	2.71082998742	28.0	6.71228263466
NM_001001559	0.0	-	0.0	-
NM_007756	0.0	-	0.0	-
NM_010196	6.0	0.615149881761	6.0	1.23470944009
NM_019989	39.0	4.73726143077	37.0	36.9446537684
NM_001291196	103.0	6.26776986044	45.0	14.6797130875
NM_001085518	0.0	-	0.0	-
NM_019980	71.0	10.9335535533	52.0	36.8583632858
NM_019981	0.0	-	0.0	-
NM_008563	500.0	59.6819012103	489.0	69.0662745475
NM_198616	36.0	2.81786448905	23.0	13.0100664648
NM_019986	20.0	2.68394182926	15.0	4.17050767295
NM_001291190	122.0	4.5806038062	90.0	7.22693567383
NM_028621	0.0	-	0.0	-
NM_001081012	4.0	0.304516184562	4.0	0.346650499407
NM_001199433	333.0	19.5223195968	309.0	23.6073487558
NM_130858	0.0	-	0.0	-
NM_028623	5.0	0.435945246502	5.0	3.82759926429
NM_028986	101.0	8.41423876962	92.0	14.9422545537
NM_201367	1.0	0.0880807808198	1.0	0.222534840947
NM_001294324	211.0	41.6778153835	193.0	125.207908137
NM_201364	39.0	4.61679498889	38.0	4.82683978019
NM_201363	0.0	-	0.0	-
NM_201362	0.0	-	0.0	-
NM_201361	24.0	4.58802131569	23.0	6.42589657508
NM_201360	0.0	-	0.0	-
NM_023292	15.0	2.5682201823	13.0	3.0970201516
NM_028625	0.0	-	0.0	-
NM_001014395	0.0	-	0.0	-
NM_009679	29.0	3.40144163425	15.0	3.95050382782
NM_016980	5.0	0.853105333794	1.0	0.385328784996
NM_016983	0.0	-	0.0	-
NM_201368	53.0	4.30808128614	49.0	13.9964450709
NM_206867	0.0	-	0.0	-
NM_015811	0.0	-	0.0	-
NM_023860	0.0	-	0.0	-
NM_207159	0.0	-	0.0	-
NM_001167918	0.0	-	0.0	-
NM_033522	0.0	-	0.0	-
NM_001347329	0.0	-	0.0	-
NM_206869	0.0	-	0.0	-
NM_206868	0.0	-	0.0	-
NM_153534	2.0	0.163611462259	2.0	0.209540105709
NM_153535	6.0	0.377241029881	5.0	0.728603920867
NM_173185	5.0	0.239791127514	2.0	0.499252077951
NM_153537	218.0	13.7516018248	199.0	16.6550784313
NM_001201389	0.0	-	0.0	-
NM_173182	156.0	7.81665362482	147.0	13.9732721486
NM_001286557	1.0	0.148612568501	0.0	-
NM_173180	297.0	32.739753067	277.0	60.5854283548
NM_009003	41.0	10.002720457	27.0	14.1568739912
NM_153538	81.0	5.02669764667	76.0	5.9165602187
NM_153539	0.0	-	0.0	-
NM_173189	31.0	2.31197270997	20.0	2.7904733397
NM_028523	556.0	29.5256770749	390.0	58.1596251847
NM_008159	0.0	-	0.0	-
NM_008158	1.0	0.302178889286	1.0	0.302178889286
NM_008155	1077.0	128.510286348	972.0	199.665106524
NM_008154	2.0	0.321496905073	2.0	0.693824640052
NM_008156	3.0	0.221818373333	2.0	0.2724269939
NM_008150	1591.0	235.730726303	1496.0	307.854220397
NM_008153	1.0	0.121083983756	1.0	0.308677360023
NM_001195579	0.0	-	0.0	-
NM_133693	133.0	26.9349577857	128.0	30.6847206156
NM_133692	20.0	2.29502953888	9.0	2.23690866095
NM_133690	0.0	-	0.0	-
NM_133697	76.0	12.5627538233	68.0	78.0830249915
NM_133694	62.0	15.8442165391	53.0	20.2188798346
NM_029020	698.0	81.7856414227	625.0	99.9547161635
NM_029021	0.0	-	0.0	-
NM_029022	32.0	3.39497563325	22.0	6.02915397239
NM_133698	0.0	-	0.0	-
NM_029025	1.0	0.197751971175	1.0	0.441646068956
NM_010104	0.0	-	0.0	-
NM_030199	19.0	2.63282169828	15.0	3.44483933786
NM_026623	3.0	0.930199641186	0.0	-
NM_026622	23.0	3.17942635517	22.0	5.43272153641
NM_001099297	0.0	-	0.0	-
NM_026620	25.0	4.62767240443	23.0	6.14196161014
NM_026627	0.0	-	0.0	-
NM_026626	0.0	-	0.0	-
NM_026625	0.0	-	0.0	-
NM_026624	0.0	-	0.0	-
NM_020509	0.0	-	0.0	-
NM_001146329	1.0	0.302444191208	1.0	0.31633051771
NM_020504	0.0	-	0.0	-
NM_020505	1.0	0.0691040990544	0.0	-
NM_020506	77.0	7.67513394141	77.0	7.67513394141
NM_020507	1228.0	105.915440834	677.0	224.677864329
NM_020052	0.0	-	0.0	-
NM_020501	0.0	-	0.0	-
NM_020050	309.0	63.1724246528	244.0	140.090133073
NM_020503	0.0	-	0.0	-
NM_172053	0.0	-	0.0	-
NM_172050	1.0	0.176658427583	1.0	0.582883136694
NM_172051	241.0	15.0182033362	166.0	39.8774986112
NM_146189	0.0	-	0.0	-
NM_172054	20.0	1.49905976408	19.0	9.61115233764
NM_144892	48.0	5.34947551657	37.0	7.32523307476
NM_144891	0.0	-	0.0	-
NM_144890	0.0	-	0.0	-
NM_144897	570.0	216.967781501	566.0	229.655955857
NM_144896	182.0	27.1764525137	173.0	35.600788856
NM_144894	34.0	5.11684305318	31.0	6.95247522615
NM_001331108	93.0	6.90155231411	55.0	13.1027775645
NM_133779	631.0	85.009527657	607.0	119.555030193
NM_013706	0.0	-	0.0	-
NM_001079931	0.0	-	0.0	-
NM_023557	0.0	-	0.0	-
NM_001101628	0.0	-	0.0	-
NM_001289118	0.0	-	0.0	-
NM_001101620	0.0	-	0.0	-
NM_172588	323.0	20.922961755	223.0	55.4256257102
NM_172589	236.0	18.6978400123	112.0	57.6714507983
NM_001081027	0.0	-	0.0	-
NM_011867	0.0	-	0.0	-
NM_011865	555.0	114.552776064	543.0	174.654319371
NM_011864	4.0	0.379074480095	4.0	0.738443587966
NM_172580	2.0	0.378138236867	2.0	0.546799894898
NM_172581	2.0	0.20523320452	2.0	0.389247382809
NM_172582	464.0	99.7756212714	456.0	109.772658146
NM_172583	0.0	-	0.0	-
NM_172584	108.0	13.0267033785	84.0	22.9655955857
NM_172585	156.0	8.84892041341	54.0	8.35675311071
NM_172587	8.0	0.470365500988	5.0	1.18135779762
NM_001306127	34.0	2.68511090067	12.0	2.50990115691
NM_198884	0.0	-	0.0	-
NM_172274	20.0	1.26439322366	20.0	1.40548320598
NM_024198	49.0	13.9042114955	43.0	26.40429439
NM_007662	2.0	0.242338328376	1.0	0.14627767889
NM_007663	0.0	-	0.0	-
NM_024191	47.0	7.72827918279	20.0	14.0034119425
NM_024190	0.0	-	0.0	-
NM_007666	0.0	-	0.0	-
NM_024196	317.0	56.4056854391	249.0	70.9483039808
NM_007664	473.0	33.6446212432	436.0	55.1984546603
NM_024194	50.0	6.32080612451	49.0	9.33096338061
NM_001024135	12.0	0.912943287419	8.0	1.3294121902
NM_030132	21.0	2.48000089459	21.0	9.64555014601
NM_030133	26.0	2.53727543299	25.0	2.9233191937
NM_013570	0.0	-	0.0	-
NM_030135	0.0	-	0.0	-
NM_030137	1.0	0.421644961794	1.0	1.0935997898
NM_030138	183.0	9.70900352423	115.0	17.127389704
NM_030139	5.0	0.460786428285	5.0	1.10624256193
NM_001024645	0.0	-	0.0	-
NM_026834	0.0	-	0.0	-
NM_026157	115.0	14.9436636686	114.0	22.3385486073
NM_001163452	481.0	51.8126241873	442.0	63.6014614592
NM_130857	0.0	-	0.0	-
NM_153798	285.0	25.75496357	266.0	25.9950996843
NM_153799	26.0	2.6800066662	22.0	4.96309531322
NM_001024136	8.0	0.775864715734	6.0	0.844323367123
NM_001281934	122.0	10.3057969401	95.0	14.1487132338
NM_008485	10.0	0.667087400825	10.0	0.961708357862
NM_028881	55.0	7.20677685745	49.0	8.11914995455
NM_028880	0.0	-	0.0	-
NM_028883	11.0	1.47215356319	9.0	2.26634166965
NM_153793	0.0	-	0.0	-
NM_153794	141.0	5.03182789432	67.0	28.078374165
NM_153795	0.0	-	0.0	-
NM_153796	156.0	15.3981357222	117.0	19.5843635826
NM_028886	0.0	-	0.0	-
NM_175325	11.0	1.49068578743	8.0	1.76319351906
NM_020046	214.0	31.8030896593	198.0	57.4139889643
NM_027442	33.0	3.78932327165	28.0	9.40112100001
NM_027335	57.0	6.95803835075	49.0	16.5975543319
NM_001079883	1.0	0.0434789768757	1.0	0.129749127603
NM_172418	2.0	0.316185345375	0.0	-
NM_001080548	21.0	1.49961911474	14.0	1.96047767195
NM_001080549	1.0	0.080845795303	1.0	0.165696937848
NM_153789	69.0	7.96828408691	50.0	12.873091696
NM_011711	98.0	7.61033036768	86.0	9.59689611455
NM_001081165	0.0	-	0.0	-
NM_020514	0.0	-	0.0	-
NM_010080	0.0	-	0.0	-
NM_010449	0.0	-	0.0	-
NM_026832	130.0	37.2569978304	124.0	42.758766556
NM_010442	1122.0	245.248079764	869.0	344.087975241
NM_010086	0.0	-	0.0	-
NM_010440	258.0	54.5591497341	226.0	81.6073050688
NM_194061	82.0	2.57499385328	77.0	4.5552572388
NM_010444	26.0	3.61735956318	24.0	4.5778595852
NM_010445	0.0	-	0.0	-
NM_028083	185.0	33.3139193677	167.0	33.4664438291
NM_028085	0.0	-	0.0	-
NM_028087	0.0	-	0.0	-
NM_172413	35.0	3.40303067528	25.0	15.601627436
NM_028089	0.0	-	0.0	-
NM_028866	114.0	6.32793561902	109.0	9.40364357192
NM_001081023	0.0	-	0.0	-
NM_145980	2.0	0.523134295803	2.0	1.11483473717
NM_205823	0.0	-	0.0	-
